"De","Para"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Parecer PGR - ADI 7263 - Aras - 2023-02-01.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Parecer PGR - ADI 7263 - Aras - 2023-02-01.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Pedido de Uniformização TNU 0030859-43.2019.4.01.3500 - residência e bolsa - 2023-02-21.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Pedido de Uniformização TNU 0030859-43.2019.4.01.3500 - residência e bolsa - 2023-02-21.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Portaria TSE - exonerações - transição - SEI 2022.00.000010461_8.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\TSE\Portaria TSE - exonerações - transição - SEI 2022.00.000010461_8.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Processo Judicial - Flávio Dino (2012.01.1.136420-3).pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Processo Judicial - Flávio Dino (2012.01.1.136420-3).pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Processo Selvino - 0000823-34.2011.5.03.0113 - 34ª VT de BH.txt","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Processos\Processo Selvino - 0000823-34.2011.5.03.0113 - 34ª VT de BH.txt"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Processos MPMG (Dilson Nogueira, homicídio, erro médico, trânsito taxista).txt","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Processos\Processos MPMG (Dilson Nogueira, homicídio, erro médico, trânsito taxista).txt"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Produto Final - Primórdios da Justiça Eleitoral 1930-1937 (Projeto Boletins Eleitorais).docx","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\TSE\Produto Final - Primórdios da Justiça Eleitoral 1930-1937 (Projeto Boletins Eleitorais).docx"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Relatório final PF polícia federal (2024-11-21).pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Totalização\relatoriosPF-TSE\Relatório final PF polícia federal (2024-11-21).pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Requerimento SEI 2024.00.000008536-3 (2024-07-18).pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\TSE\Requerimento SEI 2024.00.000008536-3 (2024-07-18).pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Robinho - sentença traduzida - Tribunal de Milão - art. 609 octies CP.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Robinho - sentença traduzida - Tribunal de Milão - art. 609 octies CP.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Robinho - sentença Tribunal de Milão (e-STJ 2023-02-17).pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Robinho - sentença Tribunal de Milão (e-STJ 2023-02-17).pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\RT Online TSE - comunicado da Biblioteca Digital - 2023-03-03.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\TSE\RT Online TSE - comunicado da Biblioteca Digital - 2023-03-03.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Sentença - Ação Popular CIEED - proc 1056456-05.2025.4.01.3300 - SJBA.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Sentença - Ação Popular CIEED - proc 1056456-05.2025.4.01.3300 - SJBA.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Sentença - Apelação Criminal 0005447-64.2020.8.01.0001 - Adelaide de Fátima e outras - TJAC.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Sentença - Apelação Criminal 0005447-64.2020.8.01.0001 - Adelaide de Fátima e outras - TJAC.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Sentença criminal - Adelaide de Fátima Gonçalves de Oliveira - proc 0005447-64.2020.8.01.0001.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Sentença criminal - Adelaide de Fátima Gonçalves de Oliveira - proc 0005447-64.2020.8.01.0001.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\SGI - Arquivamento de dados e LGPD - PA TSE 0600231-37.2021 - 2021-11-25.pdf","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\TSE\SGI - Arquivamento de dados e LGPD - PA TSE 0600231-37.2021 - 2021-11-25.pdf"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Tabela de Execuções Fiscais - Dr. Atillio - DF x diversos (TJDFT).docx","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Processos\Tabela de Execuções Fiscais - Dr. Atillio - DF x diversos (TJDFT).docx"
"C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\Unimed - cumprimento de sentença complementar - honorários majorados e prescrição.docx","C:\Users\mauri\OneDrive\Documentos\05 - JurÃ­dico e trabalho\Jurisprudência e acórdãos\Unimed - cumprimento de sentença complementar - honorários majorados e prescrição.docx"
"C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Ata 131ª Sessão TSJE - 23-12-1935 (vol. 1936).docx","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Tese\Grupo TSE\Ata 131ª Sessão TSJE - 23-12-1935 (vol. 1936).docx"
"C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\CHALOUB, Jorge - O pensamento de Olavo de Carvalho entre reacionarismo e conservadorismo.pdf","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Tese\Bibliografia de apoio\CHALOUB, Jorge - O pensamento de Olavo de Carvalho entre reacionarismo e conservadorismo.pdf"
"C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\NASCIMENTO, Joelma - A política eleitoral e judiciária na construção do Estado Imperial (UFMG, 2015).pdf","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Tese\Bibliografia de apoio\NASCIMENTO, Joelma - A política eleitoral e judiciária na construção do Estado Imperial (UFMG, 2015).pdf"
"C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\PIMENTA, Tânia Salgado (Org.) - Escravidão, doenças e práticas de cura.pdf","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Tese\Bibliografia de apoio\PIMENTA, Tânia Salgado (Org.) - Escravidão, doenças e práticas de cura.pdf"
"C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Programa da disciplina História das Instituições - Direitos Fundamentais - PPGD UnB 2026 1.pdf","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Tese\Disciplinas (créditos)\Programa da disciplina História das Instituições - Direitos Fundamentais - PPGD UnB 2026 1.pdf"
"C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\VICENTE, DORNELAS e VIEIRA - Primórdios da Justiça Eleitoral 1930-1937 - 2024.pdf","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\Tese\Grupo TSE\VICENTE, DORNELAS e VIEIRA - Primórdios da Justiça Eleitoral 1930-1937 - 2024.pdf"
