"De","Para"
"C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Eleitoral\Edital de retificacao de titulos 1.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Eleitoral\Edital de retificacao de titulos 1 - CNJ 0001571-45.2014.2.00.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Eleitoral\precedentes - prestacao de contas.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Eleitoral\precedentes - prestacao de contas - CNJ 0601210-04.2018.6.00.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Pareceres e notas tecnicas\Administrativo\NOTA TECNICA-GERE-DERET-00175-2012.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Pareceres e notas tecnicas\Administrativo\NOTA TECNICA-GERE-DERET-00175-2012 - CNJ 0000086-26.2012.5.10.0008.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Peticoes\Trabalhista\liminar MS - MOT FENTECT.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Peticoes\Trabalhista\liminar MS - MOT FENTECT - CNJ 0000841-74.2012.5.10.0000.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 14-2015.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 14-2015 - CNJ 5002930-82.2014.4.04.7010.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Recursos\Outros\Pedido de uniformizacao.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Recursos\Outros\Pedido de uniformizacao - CNJ 0015762-16.2008.4.01.3200.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Trabalhista\Decisao de reintegracao FAACO.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Trabalhista\Decisao de reintegracao FAACO - CNJ 0033728-57.1997.4.01.3400.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Eleitoral\Edital de retificacao de titulos 2.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Eleitoral\Edital de retificacao de titulos 2 - CNJ 0001199-78.2014.2.00.0000.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 06-2015.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 06-2015 - CNJ 5005237-53.2015.4.04.0000.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Oficios e memorandos\Mem 2275-2013 - creditos Ol Schlickmann - Maria das Gracas da Costa Santos.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Oficios e memorandos\Mem 2275-2013 - creditos Ol Schlickmann - Maria das Gracas da Costa Santos - CNJ 0001405-37.2011.5.03.0112.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Contestacoes e manifestacoes\Trabalhista\Contestacao - Sindicato dos Jornalistas Profissionais do Distrito Federal.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Contestacoes e manifestacoes\Trabalhista\Contestacao - Sindicato dos Jornalistas Profissionais do Distrito Federal - CNJ 0000086-26.2012.5.10.0008.pdf"
"C:\Users\mauri\HD_Mau\02 - Estudos e concursos\Atualidades e Outros\Unimed Itajuba especificacao de provas 2.pdf","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\Atualidades e Outros\Unimed Itajuba especificacao de provas 2 - CNJ 0043861-75.2015.8.13.0324.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Recursos\Eleitoral\REspe 117173.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Recursos\Eleitoral\REspe 117173 - CNJ 0600086-54.2016.6.00.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Administrativo\Decisao CNJ - titulos Bahia.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Administrativo\Decisao CNJ - titulos Bahia - CNJ 0000387-54.2014.2.00.0000.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Portarias e resolucoes\Resolucao 175 CGJ - 2013 - casamento homossexual.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Portarias e resolucoes\Resolucao 175 CGJ - 2013 - casamento homossexual - CNJ 0002626-65.2013.2.00.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Trabalhista\bloqueio Worktime - Weder Carlos Gevergi.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Trabalhista\bloqueio Worktime - Weder Carlos Gevergi - CNJ 0000514-82.2012.5.03.0014.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Peticoes\Empresarial\Recuperacao judicial da Worktime.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Peticoes\Empresarial\Recuperacao judicial da Worktime - CNJ 0001337-60.2011.5.03.0024.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Portarias e resolucoes\Resolucao GP 169 - 2013.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Portarias e resolucoes\Resolucao GP 169 - 2013 - CNJ 0006358-88.2012.2.00.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Civel\mandado de intimacao - Vo Geny.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Civel\mandado de intimacao - Vo Geny - CNJ 0013088-47.2015.8.13.0324.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Trabalhista\Acordao - convocacao concurso telegrama - favoravel a ECT.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Trabalhista\Acordao - convocacao concurso telegrama - favoravel a ECT - CNJ 0006996-80.2009.4.01.3800.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Outros\Decisao - certidao intimacao - image 23.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Outros\Decisao - certidao intimacao - image 23 - CNJ 0056590-31.2011.4.01.3400.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Oficios e memorandos\Mem bloqueio de credito - Trevoservis.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Oficios e memorandos\Mem bloqueio de credito - Trevoservis - CNJ 0000184-50.2013.5.03.0079.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Civel\Decisao sobre bloqueio judicial.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Acordaos e decisoes\Civel\Decisao sobre bloqueio judicial - CNJ 0010001-22.2012.5.03.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Peticoes\Empresarial\Recuperacao judicial da Worktime (2).pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Peticoes\Empresarial\Recuperacao judicial da Worktime (2) - CNJ 0001337-60.2011.5.03.0024.pdf"
"C:\Users\mauri\HD_Mau\02 - Estudos e concursos\Atualidades e Outros\Notas prova oral.pdf","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\Atualidades e Outros\Notas prova oral - CNJ 0040909-86.2015.8.16.6000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Recursos\Eleitoral\AC 0602655-91 - prejudicada.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Recursos\Eleitoral\AC 0602655-91 - prejudicada - CNJ 0602655-91.2017.6.00.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Trabalhista\Calculos - Amarildo Jasmim de Souza.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Trabalhista\Calculos - Amarildo Jasmim de Souza - CNJ 0000574-95.2011.5.03.0012.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Penal\HC 060391691.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Penal\HC 060391691 - CNJ 0603916-91.2017.6.00.0000.pdf"
"C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Trabalhista\carta preposto procuracao - Mirian Alencar Leite 00000.pdf","C:\Users\mauri\HD_Mau\01 - Juridico\Outros processuais\Trabalhista\carta preposto procuracao - Mirian Alencar Leite 00000 - CNJ 0001636-48.2011.5.18.0241.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 01-2015.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 01-2015 - CNJ 0007339-12.2015.8.16.6000.pdf"
"C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 08-2015.pdf","C:\Users\mauri\HD_Mau\03 - Administrativo\Editais\TJPR 01-2014 - edital 08-2015 - CNJ 5005824-27.2015.4.04.7000.pdf"
